action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1911400,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL227179,,CHEMBL227179,6.12,0,http://www.openphacts.org/units/Nanomolar,645217,=,1,1,=,,IC50,nM,,750.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,750.0
,,1911491,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL2113279,,CHEMBL2113279,,0,http://www.openphacts.org/units/Nanomolar,645235,>,1,1,>,,IC50,nM,,6900.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,6900.0
,,1911492,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL376113,,CHEMBL376113,5.40,0,http://www.openphacts.org/units/Nanomolar,645234,=,1,1,=,,IC50,nM,,4000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4000.0
,,1911493,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL226933,,CHEMBL226933,5.74,0,http://www.openphacts.org/units/Nanomolar,645233,=,1,1,=,,IC50,nM,,1810.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1810.0
,,1911494,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc([N+](=O)[O-])c4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL226984,,CHEMBL226984,5.69,0,http://www.openphacts.org/units/Nanomolar,645232,=,1,1,=,,IC50,nM,,2040.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2040.0
,,1911495,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL229436,,CHEMBL229436,5.81,0,http://www.openphacts.org/units/Nanomolar,645231,=,1,1,=,,IC50,nM,,1550.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1550.0
,,1911496,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc(Br)c4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL436132,,CHEMBL436132,5.49,0,http://www.openphacts.org/units/Nanomolar,645230,=,1,1,=,,IC50,nM,,3240.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3240.0
,,1911497,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL375685,,CHEMBL375685,5.74,0,http://www.openphacts.org/units/Nanomolar,645229,=,1,1,=,,IC50,nM,,1820.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1820.0
,,1911498,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL229381,,CHEMBL229381,5.93,0,http://www.openphacts.org/units/Nanomolar,645228,=,1,1,=,,IC50,nM,,1170.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1170.0
,,1911499,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL229699,,CHEMBL229699,5.31,0,http://www.openphacts.org/units/Nanomolar,645227,=,1,1,=,,IC50,nM,,4870.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4870.0
,,1911500,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL388832,,CHEMBL388832,5.38,0,http://www.openphacts.org/units/Nanomolar,645226,=,1,1,=,,IC50,nM,,4210.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4210.0
,,1911501,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL388612,,CHEMBL388612,5.19,0,http://www.openphacts.org/units/Nanomolar,645225,=,1,1,=,,IC50,nM,,6500.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,6500.0
,,1911502,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL227233,,CHEMBL227233,6.21,0,http://www.openphacts.org/units/Nanomolar,645224,=,1,1,=,,IC50,nM,,620.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,620.0
,,1911503,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc([N+](=O)[O-])c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL388760,,CHEMBL388760,6.19,0,http://www.openphacts.org/units/Nanomolar,645223,=,1,1,=,,IC50,nM,,650.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,650.0
,,1911504,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL227232,,CHEMBL227232,6.24,0,http://www.openphacts.org/units/Nanomolar,645222,=,1,1,=,,IC50,nM,,582.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,582.0
,,1911505,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL227231,,CHEMBL227231,5.64,0,http://www.openphacts.org/units/Nanomolar,645221,=,1,1,=,,IC50,nM,,2300.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2300.0
,,1911506,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL388759,,CHEMBL388759,6.02,0,http://www.openphacts.org/units/Nanomolar,645220,=,1,1,=,,IC50,nM,,960.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,960.0
,,1911507,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL227180,,CHEMBL227180,6.04,0,http://www.openphacts.org/units/Nanomolar,645219,=,1,1,=,,IC50,nM,,912.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,912.0
,,1911508,[],CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,,CHEMBL1146223,J Med Chem,2007.0,,CHEMBL390743,,CHEMBL390743,6.16,0,http://www.openphacts.org/units/Nanomolar,645218,=,1,1,=,,IC50,nM,,690.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,690.0
,,1956675,[],CHEMBL893723,Displacement of [125I]Nisoxetine from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,,,CHEMBL1147933,Bioorg Med Chem Lett,2007.0,"{'bei': '27.30', 'le': '0.49', 'lle': '3.70', 'sei': '16.92'}",CHEMBL390432,,CHEMBL390432,7.24,0,http://www.openphacts.org/units/Nanomolar,651301,=,1,1,=,,IC50,nM,,57.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,57.0
,,1956676,[],CHEMBL893723,Displacement of [125I]Nisoxetine from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,,,CHEMBL1147933,Bioorg Med Chem Lett,2007.0,"{'bei': '24.15', 'le': '0.44', 'lle': '2.87', 'sei': '14.97'}",CHEMBL234706,,CHEMBL234706,6.41,0,http://www.openphacts.org/units/Nanomolar,651303,=,1,1,=,,IC50,nM,,390.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,390.0
,,1956677,[],CHEMBL893723,Displacement of [125I]Nisoxetine from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)[C@@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,,,CHEMBL1147933,Bioorg Med Chem Lett,2007.0,"{'bei': '28.01', 'le': '0.51', 'lle': '3.89', 'sei': '17.36'}",CHEMBL234705,,CHEMBL234705,7.43,0,http://www.openphacts.org/units/Nanomolar,651302,=,1,1,=,,IC50,nM,,37.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,37.0
,,2020851,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CN(CC2CC2)[C@@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '26.15', 'le': '0.56', 'lle': '4.25', 'sei': '51.24'}",CHEMBL395931,,CHEMBL395931,7.82,0,http://www.openphacts.org/units/Nanomolar,671382,=,1,1,=,,IC50,nM,,15.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,15.0
,,2020852,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CN(C2CCOCC2)[C@H]2CCNC2)c(F)c1F,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '23.53', 'le': '0.46', 'lle': '4.95', 'sei': '30.20'}",CHEMBL246519,,CHEMBL246519,7.40,0,http://www.openphacts.org/units/Nanomolar,671400,=,1,1,=,,IC50,nM,,40.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,40.0
,,2020853,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '23.54', 'le': '0.43', 'lle': '4.22', 'sei': '32.33'}",CHEMBL245687,,CHEMBL245687,7.92,0,http://www.openphacts.org/units/Nanomolar,671399,=,1,1,=,,IC50,nM,,12.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,12.0
,,2020854,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '24.50', 'le': '0.48', 'lle': '5.00', 'sei': '32.84'}",CHEMBL442272,,CHEMBL442272,8.05,0,http://www.openphacts.org/units/Nanomolar,671398,=,1,1,=,,IC50,nM,,9.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9.0
,,2020855,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '29.72', 'le': '0.56', 'lle': '5.81', 'sei': '33.29'}",CHEMBL397392,,CHEMBL397392,8.15,0,http://www.openphacts.org/units/Nanomolar,671397,=,1,1,=,,IC50,nM,,7.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,7.0
,,2020856,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C(F)(F)F,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '22.77', 'le': '0.45', 'lle': '4.70', 'sei': '32.19'}",CHEMBL245492,,CHEMBL245492,7.89,0,http://www.openphacts.org/units/Nanomolar,671396,=,1,1,=,,IC50,nM,,13.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,13.0
,,2020857,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '26.14', 'le': '0.49', 'lle': '5.61', 'sei': '23.60'}",CHEMBL247538,,CHEMBL247538,7.96,0,http://www.openphacts.org/units/Nanomolar,671395,=,1,1,=,,IC50,nM,,11.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,11.0
,,2020858,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '22.49', 'le': '0.44', 'lle': '4.34', 'sei': '31.42'}",CHEMBL391143,,CHEMBL391143,7.70,0,http://www.openphacts.org/units/Nanomolar,671394,=,1,1,=,,IC50,nM,,20.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,20.0
,,2020859,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(Cl)cccc1CN(C1CCOCC1)[C@H]1CCNC1,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '26.88', 'le': '0.54', 'lle': '5.31', 'sei': '33.88'}",CHEMBL247341,,CHEMBL247341,8.30,0,http://www.openphacts.org/units/Nanomolar,671393,=,1,1,=,,IC50,nM,,5.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5.0
,,2020860,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '27.19', 'le': '0.55', 'lle': '5.41', 'sei': '34.28'}",CHEMBL247340,,CHEMBL247340,8.40,0,http://www.openphacts.org/units/Nanomolar,671392,=,1,1,=,,IC50,nM,,4.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4.0
,,2020861,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '25.96', 'le': '0.50', 'lle': '3.09', 'sei': '36.32'}",CHEMBL1175,DULOXETINE,CHEMBL1175,7.72,1,http://www.openphacts.org/units/Nanomolar,671391,=,1,1,=,,IC50,nM,,19.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,19.0
,,2020862,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '28.27', 'le': '0.53', 'lle': '5.50', 'sei': '33.29'}",CHEMBL247733,,CHEMBL247733,8.15,0,http://www.openphacts.org/units/Nanomolar,671390,=,1,1,=,,IC50,nM,,7.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,7.0
,,2020863,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '23.72', 'le': '0.44', 'lle': '4.19', 'sei': '27.93'}",CHEMBL395408,,CHEMBL395408,6.84,0,http://www.openphacts.org/units/Nanomolar,671389,=,1,1,=,,IC50,nM,,144.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,144.0
,,2020864,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1C,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '26.81', 'le': '0.49', 'lle': '4.86', 'sei': '28.13'}",CHEMBL245482,,CHEMBL245482,7.92,0,http://www.openphacts.org/units/Nanomolar,671388,=,1,1,=,,IC50,nM,,12.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,12.0
,,2020865,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1C,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '27.41', 'le': '0.50', 'lle': '5.04', 'sei': '28.75'}",CHEMBL392016,,CHEMBL392016,8.10,0,http://www.openphacts.org/units/Nanomolar,671387,=,1,1,=,,IC50,nM,,8.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,8.0
,,2020866,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '25.21', 'le': '0.54', 'lle': '4.96', 'sei': '33.88'}",CHEMBL245880,,CHEMBL245880,8.30,0,http://www.openphacts.org/units/Nanomolar,671386,=,1,1,=,,IC50,nM,,5.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5.0
,,2020867,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '25.35', 'le': '0.53', 'lle': '4.77', 'sei': '30.27'}",CHEMBL391806,,CHEMBL391806,8.52,0,http://www.openphacts.org/units/Nanomolar,671385,=,1,1,=,,IC50,nM,,3.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3.0
,,2020868,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '24.69', 'le': '0.52', 'lle': '4.55', 'sei': '29.48'}",CHEMBL440230,,CHEMBL440230,8.30,0,http://www.openphacts.org/units/Nanomolar,671384,=,1,1,=,,IC50,nM,,5.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5.0
,,2020869,[],CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CN(CC2CC2)[C@H]2CCNC2)c1Cl,,,CHEMBL1139125,Bioorg Med Chem Lett,2007.0,"{'bei': '26.89', 'le': '0.58', 'lle': '4.48', 'sei': '52.69'}",CHEMBL246920,,CHEMBL246920,8.05,0,http://www.openphacts.org/units/Nanomolar,671383,=,1,1,=,,IC50,nM,,9.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9.0
,,2043389,[],CHEMBL941900,Inhibition of NET,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC1c1n[nH]c2ccc(C#N)cc12,,,CHEMBL1139814,Bioorg Med Chem Lett,2007.0,,CHEMBL251576,,CHEMBL251576,,0,http://www.openphacts.org/units/Nanomolar,678187,>,1,1,>,,IC50,nM,,100000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,100.0
,Not Determined,2043397,[],CHEMBL941900,Inhibition of NET,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC1c1ccc2cc(C#N)c(C#N)cc2c1,,,CHEMBL1139814,Bioorg Med Chem Lett,2007.0,,CHEMBL401417,,CHEMBL401417,,0,,678216,,1,0,,,IC50,,,,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,,,,
,,2043412,[],CHEMBL941900,Inhibition of NET,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC1c1ccc2cc(C#N)ccc2c1,,,CHEMBL1139814,Bioorg Med Chem Lett,2007.0,"{'bei': '24.97', 'le': '0.45', 'lle': '2.87', 'sei': '23.13'}",CHEMBL249134,,CHEMBL249134,6.25,0,http://www.openphacts.org/units/Nanomolar,678215,=,1,1,=,,IC50,nM,,560.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.56
,,2043413,[],CHEMBL941900,Inhibition of NET,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC1c1ccc2ccc(C#N)cc2c1,,,CHEMBL1139814,Bioorg Med Chem Lett,2007.0,"{'bei': '24.56', 'le': '0.44', 'lle': '2.77', 'sei': '22.75'}",CHEMBL248932,,CHEMBL248932,6.15,0,http://www.openphacts.org/units/Nanomolar,678214,=,1,1,=,,IC50,nM,,710.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.71
,,2043414,[],CHEMBL941900,Inhibition of NET,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC1c1ccc2ccccc2c1,,,CHEMBL1139814,Bioorg Med Chem Lett,2007.0,"{'bei': '22.46', 'le': '0.41', 'lle': '1.56', 'sei': '156.19'}",CHEMBL249951,,CHEMBL249951,5.06,0,http://www.openphacts.org/units/Nanomolar,678210,=,1,1,=,,IC50,nM,,8700.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,8.7
